projectDescriptionID,trapVisitID,visitTime,siteName,subSiteName,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,waterTemp,turbidity
2,9569,2022-12-06T12:43:09Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4797,2.900000095,2.900000095,Yes,10.10000038,1.460000038
2,9570,2022-12-07T08:40:35Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3562,2.799999952,2.900000095,Yes,9.5,1.269999981
2,9579,2022-12-07T12:36:44Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,7457,4.599999905,4.699999809,Yes,9.5,1.309999943
2,9588,2022-12-07T12:45:10Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,6507,4.199999809,4.199999809,Yes,9.5,1.309999943
2,9589,2022-12-08T09:39:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5082,4,4.400000095,Yes,9,1.100000024
2,9580,2022-12-08T09:39:53Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5890,4.5,5.099999905,Yes,9,1.100000024
2,9572,2022-12-08T11:54:24Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4750,3,3,Yes,10,1.710000038
2,9590,2022-12-09T10:00:17Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,5652,3.900000095,,Yes,9.5,1.679999948
2,9581,2022-12-09T10:00:31Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,6602,4.400000095,,Yes,9.5,1.679999948
2,9571,2022-12-09T12:20:44Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,4417,3,,Yes,10,2.700000048
2,9582,2022-12-12T10:39:06Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,4.199999809,Yes,9.5,1.110000014
2,9591,2022-12-12T10:42:14Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,8001,,3.599999905,Yes,9.5,1.110000014
2,9573,2022-12-12T12:00:24Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3,Yes,10,1.370000005
2,9574,2022-12-13T09:35:33Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3752,2.900000095,2.900000095,Yes,9,1.570000052
2,9583,2022-12-13T09:40:14Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5367,3.900000095,3.900000095,Yes,10,1.519999981
2,9592,2022-12-13T10:00:13Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4892,3.5,3.5,Yes,10,1.519999981
2,9584,2022-12-14T10:00:12Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5415,3.900000095,3.400000095,Yes,,
2,9593,2022-12-14T10:04:23Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.200000048,3.5,Yes,,
2,9575,2022-12-14T11:30:45Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4560,2.900000095,2.900000095,Yes,9,1.820000052
2,9594,2022-12-15T09:52:41Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,3895,3,2.900000095,Yes,8,1.570000052
2,9600,2022-12-15T11:16:01Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5747,3.700000048,4,Yes,8,1.200000048
2,9597,2022-12-15T11:41:44Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.299999952,3.5,Yes,8,1.200000048
2,9598,2022-12-16T10:59:09Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,5225,3.200000048,,Yes,8,1.799999952
2,9601,2022-12-16T11:02:28Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,5414,4,,Yes,8,1.799999952
2,9595,2022-12-16T12:30:51Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,4750,3,,Yes,9,1.889999986
2,9596,2022-12-19T11:28:00Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3,Yes,8.5,2.430000067
2,9602,2022-12-19T12:16:11Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.700000048,Yes,8,1.299999952
2,9599,2022-12-19T12:18:27Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,,Yes,8,1.299999952
2,9611,2022-12-20T09:39:03Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4085,3.099999905,3.099999905,Yes,8.5,2.25
2,9607,2022-12-20T11:00:49Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5225,3.900000095,3.900000095,Yes,8.5,1.289999962
2,9603,2022-12-20T11:05:34Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4417,3.200000048,3.299999952,Yes,8.5,1.289999962
2,9612,2022-12-21T10:15:56Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4512,3.099999905,3.099999905,Yes,9,2.150000095
2,9608,2022-12-21T11:35:34Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4512,3.599999905,3.700000048,Yes,9,1.24000001
2,9604,2022-12-21T11:41:33Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.299999952,3.400000095,Yes,9,1.24000001
2,9613,2022-12-22T09:31:37Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4322,3.099999905,3.099999905,Yes,9,1.600000024
2,9609,2022-12-22T11:32:28Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,1282,3.700000048,3.799999952,Yes,8.5,1.570000052
2,9605,2022-12-22T11:33:19Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4465,3.299999952,3.299999952,Yes,8.5,1.570000052
2,9614,2022-12-23T09:15:08Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,4417,3,,Yes,9,1.610000014
2,9610,2022-12-23T10:24:21Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,51775,3.700000048,,Yes,9,0.910000026
2,9606,2022-12-23T10:26:12Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,4655,3.099999905,,Yes,9,0.910000026
2,9615,2022-12-27T10:08:42Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.200000048,Yes,9.5,1.799999952
2,9617,2022-12-28T09:52:16Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.5,Yes,9,2.480000019
2,9618,2022-12-28T09:54:29Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.099999905,Yes,9,2.480000019
2,9616,2022-12-28T11:50:08Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5035,3.299999952,3.200000048,Yes,9,1.75999999
2,9619,2022-12-29T09:56:17Z,Herringer Riffle,Herringer_Upper_west,End trapping,Processed fish,Trap functioning normally,4417,3.099999905,,Yes,9,1.24000001
2,9620,2022-12-29T09:56:42Z,Herringer Riffle,Herringer_east,End trapping,Processed fish,Trap functioning normally,4892,3.5,,Yes,9,1.24000001
2,9621,2022-12-29T11:23:12Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4607,3.400000095,3.5,Yes,9.5,1.690000057
2,9622,2022-12-30T09:34:45Z,Eye Riffle,Eye riffle_north,End trapping,Processed fish,Trap functioning normally,4512,3.5,,Yes,10,2.980000019
2,9623,2023-01-03T10:00:55Z,Eye Riffle,Eye riffle_north,Start trap & begin trapping,Processed fish,Trap functioning normally,,,3.5,Yes,10,3.630000114
2,9637,2023-01-03T11:45:11Z,Herringer Riffle,Herringer_east,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.599999905,Yes,9,2.75999999
2,9630,2023-01-03T11:45:41Z,Herringer Riffle,Herringer_Upper_west,Start trap & begin trapping,Not applicable,Trap functioning normally,,,3.599999905,Yes,9,2.75999999
2,9638,2023-01-04T09:15:24Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4655,3.599999905,3.599999905,Yes,9,2.539999962
2,9631,2023-01-04T09:15:53Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4275,3.599999905,3.5,Yes,9,2.539999962
2,9624,2023-01-04T11:00:27Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5082,3.5,3.400000095,Yes,9,4.039999962
2,9639,2023-01-05T09:15:38Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5272,3.900000095,4.199999809,Yes,9,3.200000048
2,9632,2023-01-05T09:18:02Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4750,3.299999952,3.799999952,Yes,9,3.200000048
2,9625,2023-01-05T10:55:35Z,Eye Riffle,Eye riffle_north,Unplanned restart,Processed fish,Trap stopped functioning,2280,0,4.099999905,Yes,9.5,9.5
2,9640,2023-01-06T10:22:32Z,Herringer Riffle,Herringer_east,Unplanned restart,Processed fish,Trap stopped functioning,760,,3.299999952,Yes,9.5,5.840000153
2,9633,2023-01-06T10:35:06Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4275,2.299999952,2.900000095,Yes,9.5,5.840000153
2,9626,2023-01-06T12:08:05Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5747,3.599999905,3.5,Yes,10,8.229999542
2,9634,2023-01-07T10:20:40Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.299999952,3.299999952,Yes,9.5,6.360000134
2,9641,2023-01-07T10:55:25Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5320,3.5,3.599999905,Yes,9.5,6.360000134
2,9627,2023-01-07T12:10:18Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4987,3.400000095,3.299999952,Yes,9.75,4.860000134
2,9642,2023-01-08T10:10:48Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5177,3.700000048,3.799999952,Yes,10,11.56999969
2,9635,2023-01-08T10:20:51Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4702,3.400000095,3.5,Yes,10,11.56999969
2,9628,2023-01-08T13:08:45Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5177,3.599999905,3.599999905,Yes,10,7.690000057
2,9629,2023-01-09T10:12:03Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4512,3.799999952,4.099999905,Yes,10,5.849999905
2,9643,2023-01-09T12:15:24Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5937,4.099999905,4,Yes,10.5,4.21999979
2,9636,2023-01-09T12:19:12Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5272,3.5,3.700000048,Yes,10.5,4.21999979
2,9646,2023-01-10T11:15:19Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5225,4,3.900000095,Yes,10,4.679999828
2,9645,2023-01-10T11:22:07Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4512,3.5,3.099999905,Yes,10,4.679999828
2,9644,2023-01-10T13:56:53Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,6317,3.799999952,3.700000048,Yes,10,6.170000076
2,9647,2023-01-11T09:17:41Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4322,3.700000048,3.799999952,Yes,9.5,8.539999962
2,9663,2023-01-11T11:22:06Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5605,3.900000095,4,Yes,9.5,5.760000229
2,9650,2023-01-11T11:31:19Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5082,3.599999905,3.599999905,Yes,9.5,5.760000229
2,9648,2023-01-12T10:34:16Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5510,3.599999905,3.799999952,Yes,10,8.899999619
2,9651,2023-01-12T12:58:48Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5272,3.5,3.599999905,Yes,10,5.800000191
2,9664,2023-01-12T12:59:46Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5937,4.099999905,3.900000095,Yes,10,5.800000191
2,9652,2023-01-13T10:10:04Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4702,3.299999952,3.5,Yes,10,4.400000095
2,9665,2023-01-13T10:15:55Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4750,3.799999952,3.900000095,Yes,10,4.400000095
2,9649,2023-01-13T11:54:41Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,3.700000048,3.799999952,Yes,10,7.300000191
2,9666,2023-01-14T08:49:36Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5272,3.700000048,3.400000095,Yes,10,6.239999771
2,9653,2023-01-14T09:37:18Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4797,3.400000095,3.299999952,Yes,10,6.239999771
2,9656,2023-01-14T11:17:13Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5462,4,4,Yes,10,9.539999962
2,9654,2023-01-15T09:40:46Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4370,3.299999952,3.299999952,Yes,10,5.340000153
2,9667,2023-01-15T09:50:49Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5035,3.599999905,3.599999905,Yes,10,5.340000153
2,9657,2023-01-15T12:45:47Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5605,3.700000048,3.799999952,Yes,10,7.400000095
2,9668,2023-01-16T09:58:34Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5605,3.900000095,4,Yes,9.5,5.03000021
2,9655,2023-01-16T10:49:47Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5177,3.400000095,3.299999952,Yes,9.5,5.03000021
2,9658,2023-01-16T12:43:49Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5130,3.799999952,3.700000048,Yes,,
2,9669,2023-01-17T10:15:01Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5510,3.900000095,3.799999952,Yes,8.5,4.599999905
2,9661,2023-01-17T10:32:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4702,3.299999952,3.400000095,Yes,8.5,4.599999905
2,9659,2023-01-17T12:23:51Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4987,3.599999905,3.599999905,Yes,9.5,6.239999771
2,9660,2023-01-18T10:48:35Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4607,3.5,3.5,Yes,9,5.179999828
2,9662,2023-01-18T13:22:58Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,5177,3.099999905,3.5,Yes,9.5,3.75
2,9670,2023-01-18T13:45:09Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,6080,3.700000048,3.700000048,Yes,9.5,3.75
2,9673,2023-01-19T10:08:55Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4987,3.5,3.599999905,Yes,9,6.260000229
2,9671,2023-01-19T13:31:55Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5415,3.900000095,3.900000095,Yes,9.5,3.670000076
2,9672,2023-01-19T13:39:48Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4750,3.299999952,3.599999905,Yes,9.5,3.670000076
2,9677,2023-01-20T10:00:57Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4607,3.700000048,3.799999952,Yes,8.5,4.699999809
2,9680,2023-01-20T10:03:22Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4085,3.099999905,3.299999952,Yes,8.5,4.699999809
2,9674,2023-01-20T12:18:47Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5605,3.5,3.5,Yes,9,5.75
2,9675,2023-01-21T08:49:48Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,9927,3.700000048,3.700000048,Yes,8,5.349999905
2,9678,2023-01-21T10:49:26Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5415,3.900000095,3.900000095,Yes,8.5,3.5
2,9681,2023-01-21T11:47:52Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4940,3.099999905,3.299999952,Yes,8.5,3.5
2,9676,2023-01-22T08:39:00Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4987,3.599999905,3.5,Yes,8,4.099999905
2,9679,2023-01-22T11:08:12Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5177,3.5,3.5,Yes,8.5,3.640000105
2,9682,2023-01-22T11:14:44Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4417,2.700000048,3,Yes,8.5,3.640000105
2,9685,2023-01-23T10:30:44Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5225,3.400000095,3.5,Yes,8,3.700000048
2,9684,2023-01-23T12:50:36Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,5320,3.599999905,3.599999905,Yes,8.5,2.599999905
2,9683,2023-01-23T12:50:58Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4275,2.900000095,2.900000095,Yes,8.5,2.599999905
2,9687,2023-01-24T11:05:42Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4987,3.5,3.5,Yes,8,3.460000038
2,9690,2023-01-24T12:55:35Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4465,2.700000048,2.700000048,Yes,9,3.549999952
2,9695,2023-01-24T13:05:15Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4940,3.5,3.599999905,Yes,9,3.549999952
2,9691,2023-01-25T10:28:28Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3752,3,3.299999952,Yes,8.5,2.599999905
2,9696,2023-01-25T10:39:56Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4275,3.400000095,3.400000095,Yes,8.5,2.599999905
2,9688,2023-01-25T13:10:32Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5510,3.299999952,3.5,Yes,8.5,3.849999905
2,9689,2023-01-26T10:40:59Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4370,3.5,3.5,Yes,8.5,3.49000001
2,9697,2023-01-26T11:00:05Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4702,3.299999952,3.5,Yes,9,2.150000095
2,9692,2023-01-26T11:00:37Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3895,2.5,2.799999952,Yes,9,2.150000095
2,9693,2023-01-27T10:09:35Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4797,3.5,3.5,Yes,8,3.069999933
2,9700,2023-01-27T11:39:34Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3847,2.700000048,2.900000095,Yes,9,2.079999924
2,9698,2023-01-27T11:48:29Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4702,3,3.400000095,Yes,9,2.079999924
2,9694,2023-01-28T09:45:47Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5035,3.400000095,3.5,Yes,8,3.25999999
2,9699,2023-01-28T12:15:21Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4607,2.900000095,3.299999952,Yes,9,1.659999967
2,9701,2023-01-28T12:40:22Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning but not normally,3752,2,3.099999905,Yes,9,1.659999967
2,9714,2023-01-29T09:46:14Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3420,2.700000048,3.400000095,Yes,8.5,2.170000076
2,9708,2023-01-29T10:26:12Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4132,3.5,3.5,Yes,8.5,2.170000076
2,9702,2023-01-29T11:53:40Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5177,3.400000095,3.400000095,Yes,8,2.880000114
2,9703,2023-01-30T09:27:44Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4227,3.299999952,3.200000048,Yes,7,2.920000076
2,9715,2023-01-30T11:27:49Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,4132,2.700000048,2.900000095,Yes,7.5,2.640000105
2,9709,2023-01-30T11:28:25Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4892,3.200000048,3.200000048,Yes,7.5,2.640000105
2,9716,2023-01-31T10:12:17Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3467,2.5,2.599999905,Yes,7,1.909999967
2,9710,2023-01-31T10:16:16Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4275,3.200000048,3.400000095,Yes,7,1.909999967
2,9704,2023-01-31T12:57:38Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5415,3.5,3.400000095,Yes,7.5,2.470000029
2,9717,2023-02-01T10:05:51Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3705,2.5,2.5,Yes,7.5,1.870000005
2,9711,2023-02-01T10:15:03Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4465,3,3.5,Yes,7.5,1.870000005
2,9705,2023-02-01T13:55:07Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5130,3.400000095,3.400000095,Yes,8.5,2.549999952
2,9718,2023-02-02T10:47:31Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3562,2.5,2.599999905,Yes,8,1.519999981
2,9712,2023-02-02T10:56:59Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4560,3.099999905,3.299999952,Yes,8,1.519999981
2,9706,2023-02-02T13:17:56Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4655,3.5,3.5,Yes,,
2,9707,2023-02-03T10:24:59Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4275,3.5,3.5,Yes,8,2.890000105
2,9713,2023-02-03T10:34:46Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4275,3.099999905,3.5,Yes,8,1.559999943
2,9719,2023-02-03T10:41:36Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3420,2.200000048,2.700000048,Yes,8,1.559999943
2,9720,2023-02-04T10:04:03Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4655,3.400000095,3.5,Yes,8.5,2.819999933
2,9723,2023-02-04T11:35:12Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,4370,3.099999905,3.400000095,Yes,9.5,1.620000005
2,9726,2023-02-04T11:50:03Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3230,2.5,2.599999905,Yes,9.5,1.620000005
2,9727,2023-02-05T08:43:28Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,2470,1.799999952,2.599999905,Yes,8.5,2.329999924
2,9724,2023-02-05T08:56:54Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3610,2.900000095,3,Yes,8.5,2.329999924
2,9721,2023-02-05T10:10:16Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4892,3.400000095,3.400000095,Yes,8.5,2.829999924
2,9728,2023-02-06T09:50:33Z,Herringer Riffle,Herringer_Upper_west,Unplanned restart,Processed fish,Trap stopped functioning,617,0,2.200000048,Yes,8,1.669999957
2,9725,2023-02-06T10:00:25Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3562,2.400000095,2.700000048,Yes,8,1.669999957
2,9722,2023-02-06T12:41:06Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,5035,2.900000095,3.200000048,Yes,8.5,2.25
2,9731,2023-02-07T10:30:00Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3702,2.099999905,2.400000095,Yes,8.5,1.799999952
2,9730,2023-02-07T10:30:50Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3610,2.599999905,2.700000048,Yes,8.5,1.799999952
2,9729,2023-02-07T12:50:59Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4465,3.099999905,3.299999952,Yes,8.5,2.130000114
2,9742,2023-02-08T10:30:04Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,2992,2.299999952,2.599999905,Yes,9,2.160000086
2,9737,2023-02-08T10:31:23Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3372,2.299999952,2.799999952,Yes,9,2.160000086
2,9732,2023-02-08T13:17:19Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4750,3.200000048,3.099999905,Yes,8.5,2.74000001
2,9738,2023-02-09T10:49:54Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3182,2.099999905,2.299999952,Yes,9,1.620000005
2,9743,2023-02-09T10:50:25Z,Herringer Riffle,Herringer_Upper_west,Continue trapping,Processed fish,Trap functioning normally,3230,2.299999952,2.599999905,Yes,9,1.620000005
2,9733,2023-02-09T13:08:20Z,Eye Riffle,Eye riffle_north,Continue trapping,Processed fish,Trap functioning normally,4417,3.200000048,3.299999952,Yes,9.5,2.779999971
2,9739,2023-02-10T10:24:06Z,Herringer Riffle,Herringer_east,Continue trapping,Processed fish,Trap functioning normally,3135,2.299999952,2.700000048,Yes,9.5,1.669999957
