trap_visit_ID,visit_time,site_name,subsite_name,visit_type,fish_processed,trap_functioning,include_catch,discharge,water_vel,water_temp,turbidity,dissolved_O,conductivity
6245,2020-04-22T10:15:16Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6252,2020-04-22T10:15:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6247,2020-04-23T10:15:05Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6254,2020-04-23T10:15:21Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6256,2020-04-24T09:45:33Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6258,2020-04-25T09:45:53Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6260,2020-04-26T10:45:12Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6262,2020-04-27T10:15:57Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6264,2020-04-28T10:00:21Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6266,2020-04-29T09:00:02Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6268,2020-04-30T10:45:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6270,2020-05-01T12:30:35Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6272,2020-05-02T09:30:29Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6274,2020-05-03T10:00:58Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6276,2020-05-04T10:45:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6278,2020-05-05T10:45:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6280,2020-05-06T10:00:29Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6282,2020-05-07T10:45:30Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6284,2020-05-08T09:30:08Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6286,2020-05-09T08:15:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6288,2020-05-10T10:30:24Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6290,2020-05-11T10:30:59Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6292,2020-05-12T10:45:59Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6294,2020-05-13T10:15:29Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6296,2020-05-14T11:15:28Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6298,2020-05-15T09:45:55Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6300,2020-05-16T11:00:37Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6302,2020-05-17T10:45:23Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6304,2020-05-18T10:00:58Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6306,2020-05-19T10:30:12Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6308,2020-05-20T10:15:34Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6310,2020-05-21T10:15:19Z,Knights Landing RST,8.4,Start trap & begin trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6312,2020-05-22T10:00:22Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6314,2020-05-23T10:00:04Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6316,2020-05-24T10:45:19Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6318,2020-05-25T07:45:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6320,2020-05-26T10:30:24Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6322,2020-05-27T10:30:05Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6324,2020-05-28T10:00:26Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6326,2020-05-29T10:30:46Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6331,2020-09-18T11:45:37Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6333,2020-09-19T10:00:36Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6335,2020-09-20T10:15:12Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6337,2020-09-21T10:30:24Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6339,2020-09-22T11:00:34Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6341,2020-09-23T10:45:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6343,2020-09-24T12:30:38Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6345,2020-09-25T10:30:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6347,2020-09-26T09:45:38Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6349,2020-09-27T10:30:31Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6351,2020-09-28T10:30:32Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6353,2020-09-29T10:30:55Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6355,2020-09-30T11:00:57Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6357,2020-10-01T10:45:54Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6359,2020-10-02T10:45:50Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6361,2020-10-03T09:30:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6363,2020-10-04T11:30:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6365,2020-10-05T11:00:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6367,2020-10-06T10:30:42Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6369,2020-10-07T11:00:25Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6371,2020-10-08T11:30:34Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6373,2020-10-09T12:00:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6375,2020-10-10T11:15:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6377,2020-10-11T10:15:02Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6379,2020-10-12T09:30:10Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6381,2020-10-13T10:45:07Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6383,2020-10-14T11:30:11Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6387,2020-10-15T10:30:42Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6389,2020-10-16T10:00:12Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6391,2020-10-17T10:30:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6393,2020-10-18T09:00:51Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6395,2020-10-19T10:15:09Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6397,2020-10-20T10:15:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6399,2020-10-21T09:15:24Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6401,2020-10-22T09:45:11Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6403,2020-10-23T10:00:42Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6405,2020-10-24T08:45:47Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6407,2020-10-25T09:45:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6409,2020-10-26T10:00:27Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6411,2020-10-27T09:30:11Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6413,2020-10-28T09:00:34Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6415,2020-10-29T10:00:37Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6417,2020-10-30T11:00:37Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6419,2020-10-31T10:15:22Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6421,2020-11-01T10:15:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6423,2020-11-02T10:30:50Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6425,2020-11-03T10:15:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6427,2020-11-04T09:45:33Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6429,2020-11-05T10:15:37Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6431,2020-11-06T13:30:27Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6433,2020-11-07T10:45:05Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6435,2020-11-08T10:15:53Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6437,2020-11-09T10:00:42Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6439,2020-11-10T09:45:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6441,2020-11-11T10:00:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6443,2020-11-12T10:30:52Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6445,2020-11-13T11:15:07Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6447,2020-11-14T10:30:16Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6449,2020-11-15T10:15:06Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6451,2020-11-16T10:15:37Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6453,2020-11-17T09:45:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6455,2020-11-18T09:30:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6457,2020-11-19T10:15:36Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6459,2020-11-20T10:00:56Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6461,2020-11-21T10:00:09Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6463,2020-11-22T10:15:57Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6465,2020-11-23T10:00:49Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6467,2020-11-24T10:30:08Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6469,2020-11-25T10:30:47Z,Knights Landing RST,8.4,End trapping,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6471,2020-11-28T10:15:35Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6473,2020-11-29T10:15:11Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6475,2020-11-30T09:45:36Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6477,2020-12-01T10:30:00Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6479,2020-12-02T10:45:07Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6481,2020-12-03T10:00:27Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6483,2020-12-04T11:00:44Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6485,2020-12-05T10:30:50Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6487,2020-12-06T10:30:10Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6489,2020-12-07T10:30:16Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6491,2020-12-08T10:30:40Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6493,2020-12-09T10:30:45Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6495,2020-12-10T11:00:03Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6497,2020-12-11T11:30:13Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6499,2020-12-12T11:00:24Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6501,2020-12-13T10:30:44Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6503,2020-12-14T10:15:53Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6505,2020-12-15T10:45:21Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6507,2020-12-16T10:15:27Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6509,2020-12-17T10:30:00Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6511,2020-12-18T10:30:15Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6513,2020-12-19T10:15:47Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6515,2020-12-20T10:15:12Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6517,2020-12-21T11:00:32Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6519,2020-12-22T10:30:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6521,2020-12-23T10:00:51Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6523,2020-12-24T10:00:13Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6525,2020-12-26T10:00:48Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6527,2020-12-27T11:15:41Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6529,2020-12-28T10:30:18Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6531,2020-12-29T11:30:19Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6533,2020-12-30T11:45:07Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6535,2020-12-31T10:30:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6537,2021-01-01T10:15:40Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6539,2021-01-02T11:00:42Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6541,2021-01-03T10:30:55Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6543,2021-01-04T10:15:52Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6545,2021-01-05T11:15:27Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6547,2021-01-06T10:30:38Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6549,2021-01-07T11:15:41Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6551,2021-01-08T11:45:53Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6553,2021-01-09T11:30:52Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6555,2021-01-10T11:00:20Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6557,2021-01-11T11:30:08Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6559,2021-01-12T12:00:12Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6562,2021-01-13T10:45:10Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6563,2021-01-13T10:46:06Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6565,2021-01-14T11:45:20Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6567,2021-01-15T11:00:37Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6569,2021-01-16T11:30:23Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6571,2021-01-17T10:30:38Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6573,2021-01-18T11:00:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6575,2021-01-19T10:30:17Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6577,2021-01-20T10:15:31Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6580,2021-01-21T10:00:43Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6581,2021-01-21T10:01:29Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6583,2021-01-22T11:00:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6585,2021-01-23T09:00:17Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6587,2021-01-24T08:30:06Z,Knights Landing RST,8.4,Continue trapping,No fish were caught,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6589,2021-01-25T10:30:47Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6591,2021-01-26T11:15:26Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6855,2021-01-27T10:15:12Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6595,2021-01-28T12:15:52Z,Knights Landing RST,8.4,Unplanned restart,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6598,2021-01-29T13:45:08Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6599,2021-01-29T13:45:40Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6601,2021-01-30T15:15:33Z,Knights Landing RST,8.4,End trapping,No fish were caught,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6603,2021-01-31T10:00:16Z,Knights Landing RST,8.4,Drive-by only,N/A; not a sampling visit,Trap not in service,Yes,NA,NA,NA,NA,NA,NA
6605,2021-02-01T13:45:46Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6607,2021-02-02T13:00:37Z,Knights Landing RST,8.4,End trapping,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6609,2021-02-03T10:15:27Z,Knights Landing RST,8.4,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,Yes,NA,NA,NA,NA,NA,NA
6611,2021-02-03T12:15:28Z,Knights Landing RST,8.4,Continue trapping,Processed fish,Trap functioning normally,Yes,NA,NA,NA,NA,NA,NA
6613,2021-02-04T11:45:07Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
6615,2021-02-05T13:00:33Z,Knights Landing RST,8.4,Unplanned restart,Processed fish,Trap stopped functioning,Yes,NA,NA,NA,NA,NA,NA
