projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity,dissolvedOxygen,conductivity,waterTempUnit
12,386,Lower Feather River RST,RR,2022-11-29T10:30:24Z,Continue trapping,Processed fish,Trap functioning normally,2387,1.850000024,1.850000024,Yes,1981,0.200000003,49.5,5.480000019,14.36999989,0.075499997,Fahrenheit
12,387,Lower Feather River RST,RL,2022-11-30T10:15:50Z,Continue trapping,Processed fish,Trap functioning normally,1814,1.25,1.100000024,Yes,1960,0.400000006,48.59999847,3.910000086,14.82999992,0.1065,Fahrenheit
12,388,Lower Feather River RST,RR,2022-11-30T10:15:09Z,Continue trapping,No fish were caught,Trap functioning normally,2198,1.549999952,1.649999976,Yes,1960,0.400000006,48.59999847,3.910000086,14.82999992,0.1065,Fahrenheit
12,389,Lower Feather River RST,RL,2022-12-01T10:20:04Z,Continue trapping,Processed fish,Trap functioning normally,1651,1.299999952,1.350000024,Yes,2022,0.300000012,49.09999847,3.890000105,14.93000031,0.073600002,Fahrenheit
12,390,Lower Feather River RST,RR,2022-12-01T10:20:20Z,Continue trapping,Processed fish,Trap functioning normally,2011,1.549999952,1.899999976,Yes,2022,0.400000006,49.09999847,3.890000105,14.93000031,0.073600002,Fahrenheit
12,391,Lower Feather River RST,RL,2022-12-02T10:30:22Z,Continue trapping,Processed fish,Trap functioning normally,2146,1.899999976,1.549999952,Yes,2136,0.400000006,47.79999924,5.130000114,15.68000031,0.072899997,Fahrenheit
12,392,Lower Feather River RST,RR,2022-12-02T10:30:57Z,Continue trapping,Processed fish,Trap functioning normally,2473,2,1.799999952,Yes,2136,0.400000006,47.79999924,5.130000114,15.68000031,0.072899997,Fahrenheit
12,393,Lower Feather River RST,RL,2022-12-03T10:45:17Z,Unplanned restart,Processed fish,Trap stopped functioning,1329,0,1.600000024,Yes,1960,0.400000006,48,5.75,14.52000046,0.075400002,Fahrenheit
12,394,Lower Feather River RST,RR,2022-12-03T10:45:46Z,Continue trapping,Processed fish,Trap functioning normally,2422,1.899999976,1.649999976,Yes,1960,0.400000006,48,5.75,14.52000046,0.075400002,Fahrenheit
12,395,Lower Feather River RST,RR,2022-12-04T10:00:26Z,Continue trapping,Processed fish,Trap functioning normally,2422,2.25,2.099999905,Yes,2470,0.400000006,48.40000153,7.730000019,15.01000023,0.073299997,Fahrenheit
12,396,Lower Feather River RST,RL,2022-12-04T10:00:29Z,Continue trapping,No fish were caught,Trap functioning normally,2177,1.799999952,1.850000024,Yes,2470,0.5,48.40000153,7.730000019,15.01000023,0.073299997,Fahrenheit
12,397,Lower Feather River RST,RR,2022-12-05T10:00:39Z,Continue trapping,Processed fish,Trap functioning normally,2965,1.850000024,2.099999905,Yes,2649,0.400000006,49.29999924,10.09000015,15.30000019,0.0766,Fahrenheit
12,398,Lower Feather River RST,RL,2022-12-05T10:00:40Z,Continue trapping,Processed fish,Trap functioning normally,2721,1.600000024,1.850000024,Yes,2649,0.300000012,49.29999924,10.09000015,15.30000019,0.0766,Fahrenheit
12,399,Lower Feather River RST,RL,2022-12-06T09:45:58Z,Continue trapping,Processed fish,Trap functioning normally,2410,2.200000048,2.150000095,Yes,2548,0.400000006,49.70000076,16,14.13000011,0.0823,Fahrenheit
12,400,Lower Feather River RST,RR,2022-12-06T09:45:15Z,Continue trapping,Processed fish,Trap functioning normally,2765,2.099999905,2.200000048,Yes,2548,0.5,49.70000076,16,14.13000011,0.0823,Fahrenheit
12,401,Lower Feather River RST,RL,2022-12-07T10:15:30Z,Continue trapping,Processed fish,Trap functioning normally,2486,1.549999952,1.450000048,Yes,2371,0.400000006,49.09999847,15.10000038,14.31000042,0.081799999,Fahrenheit
12,402,Lower Feather River RST,RR,2022-12-07T10:15:39Z,Continue trapping,Processed fish,Trap functioning normally,2872,1.799999952,1.850000024,Yes,2371,0.5,49.09999847,15.10000038,14.31000042,0.081799999,Fahrenheit
12,403,Lower Feather River RST,RR,2022-12-08T10:15:51Z,Continue trapping,Processed fish,Trap functioning normally,2374,1.549999952,1.600000024,Yes,2263,0.5,48.5,14.10999966,14.5,0.114,Fahrenheit
12,404,Lower Feather River RST,RL,2022-12-08T10:15:33Z,Continue trapping,Processed fish,Trap functioning normally,1989,1.399999976,1.450000048,Yes,2263,0.600000024,48.5,14.10999966,14.5,0.114,Fahrenheit
12,405,Lower Feather River RST,RL,2022-12-09T08:15:10Z,Continue trapping,Processed fish,Trap functioning normally,1780,1.350000024,1.299999952,Yes,2168,0.400000006,49.09999847,12.19999981,14.36999989,0.111100003,Fahrenheit
12,406,Lower Feather River RST,RR,2022-12-09T08:15:44Z,Continue trapping,Processed fish,Trap functioning normally,2127,1.799999952,1.700000048,Yes,2168,0.5,49.09999847,12.19999981,14.36999989,0.111100003,Fahrenheit
12,407,Lower Feather River RST,RL,2022-12-10T10:30:19Z,End trapping,No catch data; fish released,"Trap functioning, but not normally",NA,1.049999952,0,Yes,2126,0.5,49.79999924,NA,14.35000038,0.078100003,Fahrenheit
12,408,Lower Feather River RST,RR,2022-12-10T10:30:56Z,End trapping,No catch data; fish released,"Trap functioning, but not normally",NA,0.100000001,NA,Yes,2126,0.400000006,49.79999924,NA,14.35000038,0.078100003,Fahrenheit
12,409,Lower Feather River RST,RL,2022-12-12T11:45:39Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,2.349999905,Yes,2996,0.400000006,49.29999924,23.10000038,14.75,0.0766,Fahrenheit
12,410,Lower Feather River RST,RR,2022-12-12T11:45:32Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,2.75,Yes,2996,0.5,49.29999924,23.10000038,14.75,0.0766,Fahrenheit
12,411,Lower Feather River RST,RL,2022-12-13T10:30:11Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.799999952,Yes,2448,NA,47.90000153,18.20000076,13.80000019,0.079000004,Fahrenheit
12,412,Lower Feather River RST,RR,2022-12-13T10:30:08Z,Continue trapping,Processed fish,Trap functioning normally,3069,2,2.049999952,Yes,2448,NA,47.90000153,18.20000076,13.80000019,0.079000004,Fahrenheit
12,413,Lower Feather River RST,RL,2022-12-14T10:15:26Z,Continue trapping,Processed fish,Trap functioning normally,2273,1.149999976,1.799999952,Yes,2199,NA,47,14.30000019,14.75,0.079400003,Fahrenheit
12,414,Lower Feather River RST,RR,2022-12-14T10:15:27Z,Continue trapping,Processed fish,Trap functioning normally,2580,2,1.75,Yes,2199,NA,47,14.30000019,14.75,0.079400003,Fahrenheit
12,415,Lower Feather River RST,RL,2022-12-17T10:30:21Z,Continue trapping,Processed fish,Trap functioning normally,2090,1.100000024,1.549999952,Yes,1869,NA,46,11.64999962,15.09000015,0.076200001,Fahrenheit
12,416,Lower Feather River RST,RR,2022-12-17T10:30:51Z,Continue trapping,Processed fish,Trap functioning normally,2350,1.75,1.700000048,Yes,1869,NA,46,11.64999962,15.09000015,0.076200001,Fahrenheit
12,417,Lower Feather River RST,RL,2022-12-18T10:00:27Z,Continue trapping,Processed fish,Trap functioning normally,1920,1.649999976,1.100000024,Yes,1820,NA,45.70000076,9.869999886,15.01000023,0.074900001,Fahrenheit
12,418,Lower Feather River RST,RR,2022-12-18T10:00:03Z,Continue trapping,Processed fish,Trap functioning normally,2152,1.549999952,1.649999976,Yes,1820,NA,45.70000076,9.869999886,15.01000023,0.074900001,Fahrenheit
12,419,Lower Feather River RST,RL,2022-12-15T09:30:45Z,Continue trapping,Processed fish,Trap functioning normally,1903,1.399999976,1.700000048,Yes,2042,0.300000012,46.5,13,15.17000008,0.077799998,Fahrenheit
12,420,Lower Feather River RST,RR,2022-12-15T09:30:21Z,Continue trapping,Processed fish,Trap functioning normally,2236,1.649999976,1.75,Yes,2042,0.200000003,46.5,13,15.17000008,0.077799998,Fahrenheit
12,421,Lower Feather River RST,RL,2022-12-16T10:45:18Z,Continue trapping,Processed fish,Trap functioning normally,1754,1.25,1.75,Yes,1930,0.200000003,46.40000153,11.5,15.19999981,0.077299997,Fahrenheit
12,422,Lower Feather River RST,RR,2022-12-16T10:45:36Z,Continue trapping,Processed fish,Trap functioning normally,2330,1.549999952,1.799999952,Yes,1930,0.5,46.40000153,11.5,15.19999981,0.077299997,Fahrenheit
12,423,Lower Feather River RST,RL,2022-12-19T10:30:04Z,Continue trapping,Processed fish,Trap functioning normally,1863,1.200000048,1.450000048,Yes,1780,0.400000006,46.5,8.949999809,16.06999969,0.075300001,Fahrenheit
12,424,Lower Feather River RST,RR,2022-12-19T10:30:29Z,Continue trapping,Processed fish,Trap functioning normally,2134,1.299999952,1.549999952,Yes,1780,0.5,46.5,8.949999809,16.06999969,0.075300001,Fahrenheit
12,425,Lower Feather River RST,RL,2022-12-20T11:30:18Z,Continue trapping,Processed fish,Trap functioning normally,1859,1.200000048,1.399999976,Yes,1741,0.300000012,46.40000153,9.359999657,15.48999977,0.075099997,Fahrenheit
12,426,Lower Feather River RST,RR,2022-12-20T11:15:06Z,Continue trapping,Processed fish,Trap functioning normally,2115,1.200000048,1.25,Yes,1741,0.300000012,46.40000153,9.359999657,15.48999977,0.075099997,Fahrenheit
12,427,Lower Feather River RST,RL,2022-12-21T10:30:14Z,Continue trapping,Processed fish,"Trap functioning, but not normally",1560,0.850000024,0.949999988,Yes,1702,0.5,47.5,11.69999981,15.01000023,0.0757,Fahrenheit
12,428,Lower Feather River RST,RR,2022-12-21T10:30:29Z,Continue trapping,Processed fish,Trap functioning normally,1857,1.25,1.25,Yes,1702,0.5,47.5,11.69999981,15.01000023,0.0757,Fahrenheit
12,429,Lower Feather River RST,RL,2022-12-22T11:30:38Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1,Yes,1683,0.300000012,48,11.47000027,14.93999958,0.0757,Fahrenheit
12,430,Lower Feather River RST,RR,2022-12-22T11:30:35Z,Continue trapping,Processed fish,Trap functioning normally,1704,1.149999976,1.450000048,Yes,1683,0.400000006,48,11.47000027,14.93999958,0.0757,Fahrenheit
12,431,Lower Feather River RST,RL,2022-12-23T10:15:36Z,End trapping,Processed fish,"Trap functioning, but not normally",1298,1.049999952,0,Yes,1673,0.400000006,47.90000153,8.81000042,15.32999992,0.075199999,Fahrenheit
12,432,Lower Feather River RST,RR,2022-12-23T10:15:49Z,End trapping,Processed fish,Trap functioning normally,1675,1.399999976,0,Yes,1673,0.400000006,47.90000153,8.81000042,15.32999992,0.075199999,Fahrenheit
12,433,Lower Feather River RST,RL,2022-12-26T10:00:42Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,1.200000048,Yes,1654,0.300000012,48.5,8.930000305,14.97000027,0.075499997,Fahrenheit
12,434,Lower Feather River RST,RR,2022-12-26T10:00:26Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,0,1.399999976,Yes,1654,0.5,48.5,8.930000305,14.97000027,0.075499997,Fahrenheit
12,435,Lower Feather River RST,RL,2022-12-27T11:30:16Z,Continue trapping,Processed fish,Trap functioning normally,1258,1.549999952,1.350000024,Yes,1930,0.5,50,9.840000153,14.93999958,0.074600004,Fahrenheit
12,436,Lower Feather River RST,RR,2022-12-27T11:15:03Z,Continue trapping,Processed fish,Trap functioning normally,1509,1.25,1.350000024,Yes,1930,0.5,50,9.840000153,14.93999958,0.074600004,Fahrenheit
12,437,Lower Feather River RST,RL,2022-12-28T10:30:49Z,Continue trapping,Processed fish,Trap functioning normally,2813,2.549999952,2.75,Yes,3382,0.5,48.79999924,16.70000076,14.22999954,0.072499998,Fahrenheit
12,438,Lower Feather River RST,RR,2022-12-28T10:30:47Z,Continue trapping,Processed fish,Trap functioning normally,3156,2.799999952,2.900000095,Yes,3382,0.600000024,48.79999924,16.70000076,14.22999954,0.072499998,Fahrenheit
12,439,Lower Feather River RST,RL,2022-12-29T10:45:57Z,Continue trapping,Processed fish,Trap functioning normally,3558,2.150000095,1.899999976,Yes,3346,0.600000024,48.29999924,12,14.71000004,0.070299998,Fahrenheit
12,440,Lower Feather River RST,RR,2022-12-29T10:45:22Z,Continue trapping,Processed fish,Trap functioning normally,3643,2.200000048,2.25,Yes,3346,0.600000024,48.29999924,12,14.71000004,0.070299998,Fahrenheit
12,441,Lower Feather River RST,RL,2022-12-30T10:30:10Z,Continue trapping,Processed fish,Trap functioning normally,2481,1.649999976,0.200000003,Yes,3811,0.600000024,49.09999847,14.69999981,14.61999989,0.068800002,Fahrenheit
12,442,Lower Feather River RST,RR,2022-12-30T10:30:19Z,Continue trapping,Processed fish,Trap functioning normally,2802,2.200000048,1.049999952,Yes,3811,0.699999988,49.09999847,14.69999981,14.61999989,0.068800002,Fahrenheit
12,443,Lower Feather River RST,RL,2023-01-04T11:15:34Z,End trapping,Processed fish,Trap functioning normally,1031,1.350000024,NA,Yes,8883,0.600000024,47.5,38.59999847,15.28999996,0.078100003,Fahrenheit
12,444,Lower Feather River RST,RR,2023-01-04T11:30:18Z,End trapping,Processed fish,Trap stopped functioning,NA,0,0,Yes,8883,0.5,47.5,38.59999847,15.28999996,0.078100003,Fahrenheit
12,445,Lower Feather River RST,RL,2022-12-31T09:00:03Z,End trapping,Processed fish,Trap stopped functioning,NA,0,NA,Yes,18733,NA,48.5,59.59999847,20.37000084,0.084700003,Fahrenheit
12,446,Lower Feather River RST,RR,2022-12-31T09:00:57Z,End trapping,Processed fish,Trap stopped functioning,NA,0,NA,Yes,18733,NA,48.5,59.59999847,20.37000084,0.084700003,Fahrenheit
12,447,Lower Feather River RST,RL,2023-01-03T13:45:19Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,1.5,Yes,13893,0.200000003,47.70000076,30.70000076,15.51000023,0.075099997,Fahrenheit
12,448,Lower Feather River RST,RR,2023-01-03T13:45:10Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,2.150000095,Yes,13893,0.5,47.70000076,30.70000076,15.51000023,0.075099997,Fahrenheit
12,449,Lower Feather River RST,RL,2023-01-11T09:00:02Z,Continue trapping,Processed fish,"Trap functioning, but not normally",429,0.550000012,1.399999976,Yes,20938,0.300000012,49,23.60000038,15.02999973,0.072999999,Fahrenheit
12,450,Lower Feather River RST,RR,2023-01-11T09:00:00Z,Continue trapping,Processed fish,Trap functioning normally,1369,1.75,2.299999952,Yes,20938,0.600000024,49,23.60000038,15.02999973,0.072999999,Fahrenheit
12,451,Lower Feather River RST,RR,2023-01-10T15:00:53Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,NA,0,1.450000048,Yes,19481,NA,49.90000153,25.10000038,15,0.0526,Fahrenheit
12,452,Lower Feather River RST,RR,2023-01-12T10:15:59Z,Continue trapping,Processed fish,"Trap functioning, but not normally",1240,0.300000012,2.75,Yes,18351,0.200000003,49.40000153,22,15.40999985,0.072999999,Fahrenheit
12,453,Lower Feather River RST,RL,2023-01-10T15:00:18Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,0.800000012,Yes,19481,NA,49.90000153,25.10000038,15,0.0526,Fahrenheit
12,454,Lower Feather River RST,RL,2023-01-12T10:15:11Z,Continue trapping,Processed fish,"Trap functioning, but not normally",460,0.100000001,1.850000024,Yes,18351,0,49.40000153,22,15.40999985,0.072999999,Fahrenheit
12,455,Lower Feather River RST,RL,2023-01-13T10:30:17Z,Continue trapping,Processed fish,Trap functioning normally,2203,1.700000048,0,Yes,17005,0.200000003,49.59999847,16.39999962,15.77000046,0.051100001,Fahrenheit
12,456,Lower Feather River RST,RR,2023-01-13T10:30:35Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,0.800000012,Yes,17005,0.400000006,49.59999847,16.39999962,15.77000046,0.051100001,Fahrenheit
12,457,Lower Feather River RST,RL,2023-01-14T10:00:16Z,End trapping,Processed fish,Trap stopped functioning,NA,0,0,Yes,19276,0.5,50,20.10000038,13.40999985,0.052000001,Fahrenheit
12,458,Lower Feather River RST,RR,2023-01-14T10:00:28Z,End trapping,Processed fish,Trap functioning normally,577,1.399999976,0,Yes,19276,0.5,50,20.10000038,13.40999985,0.052000001,Fahrenheit
12,459,Lower Feather River RST,RL,2023-01-15T12:00:28Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,0,0.949999988,Yes,28445,NA,49.20000076,26.89999962,15.85000038,0.047699999,Fahrenheit
12,460,Lower Feather River RST,RR,2023-01-15T12:00:16Z,Start trap & begin trapping,N/A; not a sampling visit,Trap not in service,0,NA,2,Yes,28445,NA,49.20000076,26.89999962,15.85000038,0.047699999,Fahrenheit
12,461,Lower Feather River RST,RL,2023-01-16T10:00:37Z,Continue trapping,Processed fish,Trap functioning normally,822,0.550000012,0.400000006,Yes,22240,0.5,48.79999924,24.10000038,15.05000019,0.068999998,Fahrenheit
12,462,Lower Feather River RST,RR,2023-01-16T10:00:46Z,Continue trapping,Processed fish,Trap functioning normally,2062,2.549999952,0.949999988,Yes,22240,0.200000003,48.79999924,24.10000038,15.05000019,0.068999998,Fahrenheit
12,463,Lower Feather River RST,RR,2023-01-17T11:00:01Z,Continue trapping,Processed fish,Trap functioning normally,1018,0.400000006,3.339999914,Yes,18106,0.200000003,48,18.10000038,15.25,0.048999999,Fahrenheit
12,464,Lower Feather River RST,RL,2023-01-17T11:00:10Z,Continue trapping,Processed fish,"Trap functioning, but not normally",408,0,3.049999952,Yes,18106,0,48,18.10000038,15.25,0.048999999,Fahrenheit
12,465,Lower Feather River RST,RR,2023-01-18T11:00:27Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,1.950000048,Yes,15023,0.600000024,47.40000153,20.5,15.10000038,0.050700001,Fahrenheit
12,466,Lower Feather River RST,RL,2023-01-18T11:00:56Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.150000095,Yes,15023,0.5,47.40000153,20.5,15.10000038,0.050700001,Fahrenheit
12,467,Lower Feather River RST,RL,2023-01-19T10:00:52Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,3.150000095,Yes,13570,0.400000006,47.70000076,18.5,15.02000046,0.076099999,Fahrenheit
12,468,Lower Feather River RST,RR,2023-01-19T10:00:00Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,3.25,Yes,13570,0.400000006,47.70000076,18.5,15.02000046,0.076099999,Fahrenheit
12,469,Lower Feather River RST,RL,2023-01-20T11:45:34Z,Continue trapping,Processed fish,Trap functioning normally,4551,2.650000095,3.25,Yes,12304,0.800000012,46.70000076,13.5,15.92000008,0.0537,Fahrenheit
12,471,Lower Feather River RST,RR,2023-01-20T11:45:54Z,Continue trapping,Processed fish,Trap functioning normally,4792,2.900000095,2.599999905,Yes,12304,0.800000012,46.70000076,13.5,15.92000008,0.0537,Fahrenheit
12,472,Lower Feather River RST,RL,2023-01-21T10:00:49Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.5,Yes,10252,0.300000012,46.40000153,19.10000038,15.28999996,0.080300003,Fahrenheit
12,473,Lower Feather River RST,RR,2023-01-21T10:00:20Z,Continue trapping,Processed fish,Trap functioning normally,3100,2.150000095,2.849999905,Yes,10252,0.5,46.40000153,19.10000038,15.28999996,0.080300003,Fahrenheit
12,475,Lower Feather River RST,RL,2023-01-23T11:15:38Z,Continue trapping,Processed fish,Trap functioning normally,4575,3.400000095,3.400000095,Yes,6010,0.699999988,45.79999924,15,15.92000008,0.055300001,Fahrenheit
12,476,Lower Feather River RST,RR,2023-01-23T11:15:04Z,Continue trapping,Processed fish,Trap functioning normally,4222,3.200000048,3.150000095,Yes,6010,0.699999988,45.79999924,15,15.92000008,0.055300001,Fahrenheit
12,477,Lower Feather River RST,RL,2023-01-22T10:00:26Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.950000048,Yes,8032,0.5,46.40000153,19.20000076,15.39999962,0.0823,Fahrenheit
12,478,Lower Feather River RST,RR,2023-01-22T10:00:53Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,2.400000095,Yes,8032,0.600000024,46.40000153,19.20000076,15.39999962,0.0823,Fahrenheit
12,479,Lower Feather River RST,RL,2023-01-24T10:00:50Z,Continue trapping,Processed fish,Trap functioning normally,3983,2.599999905,3.099999905,Yes,5301,0.5,45.90000153,14.30000019,15.68999958,0.055399999,Fahrenheit
12,480,Lower Feather River RST,RR,2023-01-24T10:00:24Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,3,Yes,5301,0.5,45.90000153,14.30000019,15.68999958,0.055399999,Fahrenheit
12,481,Lower Feather River RST,RL,2023-01-25T10:15:56Z,Continue trapping,Processed fish,Trap functioning normally,4235,3.049999952,3.5,Yes,4958,0.699999988,46.09999847,11.80000019,15.51000023,0.055500001,Fahrenheit
12,482,Lower Feather River RST,RR,2023-01-25T10:15:48Z,Unplanned restart,Processed fish,Trap stopped functioning,NA,0,3.049999952,Yes,4958,0.5,46.09999847,11.80000019,15.51000023,0.055500001,Fahrenheit
12,483,Lower Feather River RST,RR,2023-01-26T10:15:36Z,Continue trapping,Processed fish,Trap functioning normally,4565,2.700000048,2.75,Yes,4804,NA,47.20000076,14.80000019,15.47000027,0.0561,Fahrenheit
12,484,Lower Feather River RST,RL,2023-01-26T10:15:12Z,Continue trapping,Processed fish,Trap functioning normally,4724,2.599999905,2.700000048,Yes,4804,NA,47.20000076,14.80000019,15.47000027,0.0561,Fahrenheit
12,485,Lower Feather River RST,RR,2023-01-27T10:00:16Z,Continue trapping,Processed fish,Trap functioning normally,3847,3.049999952,3,Yes,4734,0.600000024,46.90000153,11.55000019,15.63000011,0.0557,Fahrenheit
12,486,Lower Feather River RST,RL,2023-01-27T10:00:56Z,Continue trapping,Processed fish,Trap functioning normally,3863,3,2.900000095,Yes,4734,0.5,46.90000153,11.55000019,15.63000011,0.0557,Fahrenheit
12,487,Lower Feather River RST,RL,2023-01-28T10:15:42Z,Unplanned restart,Processed fish,Trap stopped functioning,3425,0,2.650000095,Yes,4111,0.5,46.90000153,11.77000046,15.25,0.057999998,Fahrenheit
12,488,Lower Feather River RST,RR,2023-01-28T10:15:34Z,Continue trapping,Processed fish,Trap functioning normally,3935,2.799999952,2.5,Yes,4111,0.5,46.90000153,11.77000046,15.25,0.057999998,Fahrenheit
12,489,Lower Feather River RST,RL,2023-01-29T10:00:07Z,Continue trapping,Processed fish,Trap functioning normally,3143,2.599999905,2.650000095,Yes,3444,0.400000006,47.40000153,12.42000008,14.81000042,0.061099999,Fahrenheit
12,490,Lower Feather River RST,RR,2023-01-29T10:00:10Z,Continue trapping,Processed fish,Trap functioning normally,2883,2.450000048,2.599999905,Yes,3444,0.400000006,47.40000153,12.42000008,14.81000042,0.061099999,Fahrenheit
12,491,Lower Feather River RST,RL,2023-01-31T11:00:02Z,Continue trapping,Processed fish,Trap functioning normally,3378,2.25,2.150000095,Yes,3358,0.400000006,44.59999847,NA,15.77999973,0.0579,Fahrenheit
12,492,Lower Feather River RST,RR,2023-01-31T11:00:55Z,Continue trapping,Processed fish,Trap functioning normally,3290,2.25,2.049999952,Yes,3358,0.5,44.59999847,NA,15.77999973,0.059700001,Fahrenheit
12,493,Lower Feather River RST,RR,2023-02-01T10:30:23Z,Continue trapping,Processed fish,Trap functioning normally,2894,2.200000048,2.150000095,Yes,3272,0.400000006,45.20000076,12.19999981,16.31999969,0.090599999,Fahrenheit
12,494,Lower Feather River RST,RL,2023-02-01T10:30:50Z,Continue trapping,Processed fish,Trap functioning normally,2864,2.25,2.150000095,Yes,3272,0.300000012,45.20000076,12.19999981,16.31999969,0.090599999,Fahrenheit
12,495,Lower Feather River RST,RL,2023-02-02T11:30:15Z,Continue trapping,Processed fish,Trap functioning normally,3227,2.25,2.400000095,Yes,3248,0.400000006,45.90000153,11.30000019,16.82999992,0.091399997,Fahrenheit
12,496,Lower Feather River RST,RR,2023-02-02T11:30:10Z,Continue trapping,Processed fish,Trap functioning normally,3156,2.150000095,2.349999905,Yes,3248,0.400000006,45.90000153,11.30000019,16.82999992,0.091399997,Fahrenheit
12,497,Lower Feather River RST,RL,2023-01-30T10:45:04Z,Continue trapping,Processed fish,Trap functioning normally,3719,2.5,2.650000095,Yes,3395,0.400000006,44.59999847,8.260000229,15.71000004,0.059500001,Fahrenheit
12,498,Lower Feather River RST,RR,2023-01-30T10:45:03Z,Continue trapping,Processed fish,Trap functioning normally,3517,2.25,2.450000048,Yes,3395,0.5,44.59999847,8.260000229,15.71000004,0.059500001,Fahrenheit
12,499,Lower Feather River RST,RR,2023-02-03T10:00:15Z,Continue trapping,Processed fish,Trap functioning normally,2726,2.150000095,2.150000095,Yes,3248,0.5,46.20000076,12.60000038,16.11000061,0.061299998,Fahrenheit
12,500,Lower Feather River RST,RL,2023-02-03T10:00:04Z,Continue trapping,Processed fish,Trap functioning normally,2776,2.099999905,2.25,Yes,3248,0.400000006,46.20000076,12.60000038,16.11000061,0.061299998,Fahrenheit
12,501,Lower Feather River RST,RR,2023-02-04T10:45:39Z,Continue trapping,Processed fish,Trap functioning normally,3029,2.200000048,2.200000048,Yes,3211,0.400000006,47.09999847,11.30000019,16.27000046,0.091700003,Fahrenheit
12,502,Lower Feather River RST,RL,2023-02-04T10:45:34Z,Continue trapping,Processed fish,Trap functioning normally,3060,2.200000048,2.099999905,Yes,3211,0.400000006,47.09999847,11.30000019,16.27000046,0.091700003,Fahrenheit
12,503,Lower Feather River RST,RL,2023-02-05T09:45:02Z,Continue trapping,Processed fish,Trap functioning normally,2654,1.850000024,1.899999976,Yes,3309,0.899999976,48,10.34000015,15.38000011,0.063199997,Fahrenheit
12,504,Lower Feather River RST,RR,2023-02-05T09:45:59Z,Continue trapping,Processed fish,Trap functioning normally,2617,20,2.099999905,Yes,3309,0.5,48,10.34000015,15.38000011,0.063199997,Fahrenheit
12,505,Lower Feather River RST,RL,2023-02-06T09:45:48Z,Continue trapping,Processed fish,Trap functioning normally,2929,2.700000048,2.900000095,Yes,3670,0.5,46.79999924,9.720000267,15.35000038,0.062100001,Fahrenheit
12,506,Lower Feather River RST,RR,2023-02-06T09:45:49Z,Continue trapping,Processed fish,Trap functioning normally,3176,2.599999905,2.75,Yes,3670,0.5,46.79999924,9.720000267,15.35000038,0.062100001,Fahrenheit
12,507,Lower Feather River RST,RL,2023-02-07T10:15:02Z,Continue trapping,Processed fish,Trap functioning normally,3843,2.349999905,2.599999905,Yes,3912,0.400000006,46.79999924,8.789999962,15.69999981,0.060600001,Fahrenheit
12,508,Lower Feather River RST,RR,2023-02-07T10:15:46Z,Unplanned restart,Processed fish,Trap stopped functioning,2894,0,2.450000048,Yes,3912,0.400000006,46.79999924,8.789999962,15.69999981,0.060600001,Fahrenheit
12,509,Lower Feather River RST,RL,2023-02-08T09:45:25Z,Continue trapping,No fish were caught,Trap functioning normally,3619,2.650000095,2.5,Yes,3091,0.5,46.79999924,14.60000038,16.17000008,0.089199997,Fahrenheit
12,510,Lower Feather River RST,RR,2023-02-08T09:45:31Z,Unplanned restart,Processed fish,Trap stopped functioning,407,0,2.849999905,Yes,3901,0.600000024,46.79999924,14.60000038,16.17000008,0.089199997,Fahrenheit
12,511,Lower Feather River RST,RL,2023-02-09T10:15:58Z,Continue trapping,Processed fish,Trap functioning normally,3596,2.200000048,2.450000048,Yes,3607,0.400000006,47.40000153,14.39999962,15.81999969,0.062199999,Fahrenheit
12,512,Lower Feather River RST,RR,2023-02-09T10:15:46Z,Unplanned restart,Processed fish,Trap stopped functioning,1622,0,2.400000095,Yes,3607,0.5,47.40000153,14.39999962,15.81999969,0.062199999,Fahrenheit
