ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun
12,7522,480,Chinook salmon,255,Fall,Natural,Not recorded,41,NA,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7523,480,Chinook salmon,255,Spring,Natural,Silvery parr,63,NA,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7524,480,Chinook salmon,255,Spring,Natural,Silvery parr,61,NA,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7525,480,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,65,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7526,480,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,89,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7527,480,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,60,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7528,480,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,75,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7529,480,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,66,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7530,480,Spotted bass,255,Not recorded,Natural,Not recorded,NA,63,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7531,480,Spotted bass,255,Not recorded,Natural,Not recorded,NA,61,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7532,480,Spotted bass,255,Not recorded,Natural,Not recorded,NA,59,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7533,480,Spotted bass,255,Not recorded,Natural,Not recorded,NA,35,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7534,480,Spotted bass,255,Not recorded,Natural,Not recorded,NA,53,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7535,480,White catfish,255,Not recorded,Natural,Not recorded,NA,45,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7536,480,White catfish,255,Not recorded,Natural,Not recorded,NA,63,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7537,480,Inland silverside,255,Not recorded,Natural,Not recorded,NA,55,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7538,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,28,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7539,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,34,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7540,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,27,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7541,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,30,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7542,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,25,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7543,480,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,25,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7544,480,Unknown Centrarchid,255,Not recorded,Natural,Not recorded,NA,29,1,2023-01-24T10:00:24Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7545,481,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7547,481,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7548,481,Chinook salmon,255,Fall,Natural,Fry,37,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7549,481,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7550,481,Chinook salmon,255,Fall,Natural,Fry,38,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7551,481,Chinook salmon,255,Fall,Natural,Fry,38,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7552,481,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7553,481,Chinook salmon,255,Fall,Natural,Fry,38,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7554,481,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7555,481,Chinook salmon,255,Fall,Natural,Fry,38,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7556,481,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7557,481,Chinook salmon,255,Fall,Natural,Yolk sac fry (alevin),33,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7558,481,Chinook salmon,255,Fall,Natural,Fry,38,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7559,481,Chinook salmon,255,Spring,Natural,Silvery parr,47,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7560,481,Chinook salmon,255,Spring,Natural,Parr,49,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7561,481,Chinook salmon,255,Spring,Natural,Silvery parr,49,NA,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7562,481,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,59,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7563,481,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,73,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7564,481,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,71,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7565,481,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,59,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7566,481,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,98,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7567,481,Spotted bass,255,Not recorded,Natural,Not recorded,NA,55,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7568,481,Spotted bass,255,Not recorded,Natural,Not recorded,NA,54,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7569,481,California roach,255,Not recorded,Natural,Not recorded,NA,58,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7570,481,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,44,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7571,481,Redear sunfish,255,Not recorded,Natural,Not recorded,NA,200,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7572,481,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,84,1,2023-01-25T10:15:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7573,482,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7575,482,Chinook salmon,255,Fall,Natural,Parr,40,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7576,482,Chinook salmon,255,Fall,Natural,Silvery parr,44,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7577,482,Chinook salmon,255,Fall,Natural,Parr,41,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7578,482,Chinook salmon,255,Fall,Natural,Silvery parr,44,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7579,482,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7580,482,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7581,482,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7582,482,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7583,482,Chinook salmon,255,Fall,Natural,Parr,40,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7584,482,Chinook salmon,255,Fall,Natural,Not recorded,38,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7585,482,Chinook salmon,255,Fall,Natural,Not recorded,40,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7586,482,Chinook salmon,255,Fall,Natural,Not recorded,35,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7587,482,Chinook salmon,255,Fall,Natural,Not recorded,32,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7588,482,Chinook salmon,255,Fall,Natural,Not recorded,36,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7589,482,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,99,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7590,482,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,69,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7591,482,Spotted bass,255,Not recorded,Natural,Not recorded,NA,70,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7592,482,Spotted bass,255,Not recorded,Natural,Not recorded,NA,72,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7593,482,Spotted bass,255,Not recorded,Natural,Not recorded,NA,87,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7594,482,White catfish,255,Not recorded,Natural,Not recorded,NA,36,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7595,482,White catfish,255,Not recorded,Natural,Not recorded,NA,59,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7596,482,White catfish,255,Not recorded,Natural,Not recorded,NA,59,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7597,482,Hardhead,255,Not recorded,Natural,Not recorded,NA,136,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7598,482,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Ammocoete,NA,149,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7599,482,Pacific lamprey,255,Not recorded,Natural,Not recorded,NA,135,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7600,482,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,37,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7601,482,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,28,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7602,482,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,29,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7603,482,Redear sunfish,255,Not recorded,Natural,Not recorded,NA,180,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7604,482,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,74,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7605,482,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,81,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7606,482,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,NA,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7607,482,Unknown Centrarchid,255,Not recorded,Natural,Not recorded,NA,26,1,2023-01-25T10:15:48Z,Unplanned restart,Lower Feather River RST,RR,NA
12,7608,483,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7609,483,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7610,483,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7611,483,Chinook salmon,255,Fall,Natural,Parr,33,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7612,483,Chinook salmon,255,Fall,Natural,Fry,34,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7613,483,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7614,483,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7615,483,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7616,483,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7617,483,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7618,483,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7619,483,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7620,483,Chinook salmon,255,Spring,Natural,Parr,55,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7621,483,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,105,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7622,483,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,60,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7623,483,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,55,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7624,483,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,103,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7625,483,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,25,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7626,483,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,35,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7627,483,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,35,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7628,483,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,28,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7629,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,103,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7630,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,84,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7631,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,85,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7632,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,152,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7633,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,87,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7634,483,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,NA,1,2023-01-26T10:15:36Z,Continue trapping,Lower Feather River RST,RR,NA
12,7635,484,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7636,484,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7637,484,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7638,484,Chinook salmon,255,Fall,Natural,Yolk sac fry (alevin),35,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7639,484,Chinook salmon,255,Fall,Natural,Parr,34,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7640,484,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7641,484,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7642,484,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7643,484,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7644,484,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7645,484,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7646,484,Chinook salmon,255,Spring,Natural,Parr,54,NA,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7647,484,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,85,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7648,484,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,103,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7649,484,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,95,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7650,484,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Ammocoete,NA,133,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7651,484,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,35,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7652,484,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,83,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7653,484,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,103,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7654,484,Wakasagi / Japanese smelt,255,Not recorded,Natural,Not recorded,NA,52,1,2023-01-26T10:15:12Z,Continue trapping,Lower Feather River RST,RL,NA
12,7655,485,Chinook salmon,255,Fall,Natural,Not recorded,NA,NA,0,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7656,485,Steelhead / rainbow trout,255,Fall,Natural,Not recorded,NA,NA,0,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7657,485,Chinook salmon,255,Fall,Natural,Yolk sac fry (alevin),34,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7658,485,Chinook salmon,255,Fall,Natural,Parr,44,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7659,485,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7660,485,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7661,485,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7662,485,Chinook salmon,255,Fall,Natural,Fry,35,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7663,485,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7664,485,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7665,485,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7666,485,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7667,485,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7668,485,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7669,485,Chinook salmon,255,Fall,Natural,Parr,31,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7670,485,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7671,485,Chinook salmon,255,Spring,Natural,Parr,56,NA,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7672,485,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,120,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7673,485,Mosquitofish,255,Not recorded,Natural,Not recorded,NA,26,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7674,485,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,80,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7675,485,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,69,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7676,485,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,65,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7677,485,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,NA,72,1,2023-01-27T10:00:16Z,Continue trapping,Lower Feather River RST,RR,NA
12,7678,486,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7679,486,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7680,486,Chinook salmon,255,Fall,Natural,Fry,36,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7681,486,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7682,486,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7683,486,Chinook salmon,255,Fall,Natural,Parr,47,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7684,486,Chinook salmon,255,Fall,Natural,Parr,35,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7685,486,Chinook salmon,255,Fall,Natural,Parr,39,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7686,486,Chinook salmon,255,Fall,Natural,Parr,41,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7687,486,Chinook salmon,255,Fall,Natural,Fry,35,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7688,486,Chinook salmon,255,Fall,Natural,Parr,37,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7689,486,Chinook salmon,255,Fall,Natural,Parr,43,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7690,486,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7691,486,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7692,486,Chinook salmon,255,Fall,Natural,Not recorded,43,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7693,486,Chinook salmon,255,Spring,Natural,Parr,56,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7694,486,Chinook salmon,255,Spring,Natural,Parr,52,NA,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7695,486,Smallmouth bass,255,Not recorded,Natural,Not recorded,NA,90,1,2023-01-27T10:00:56Z,Continue trapping,Lower Feather River RST,RL,NA
12,7696,487,Chinook salmon,255,Spring,Natural,Not recorded,39,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7697,487,Chinook salmon,255,Fall,Natural,Parr,45,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7698,487,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7699,487,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7700,487,Chinook salmon,255,Fall,Natural,Parr,38,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7701,487,Chinook salmon,255,Fall,Natural,Parr,36,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
12,7702,487,Chinook salmon,255,Fall,Natural,Parr,44,NA,1,2023-01-28T10:15:42Z,Unplanned restart,Lower Feather River RST,RL,NA
